1.620066040039062500e+03,1.166821777343750000e+03,-3.555999994277954102e-01,1.620549804687500000e+03,2.351082000732421875e+02,-4.713000059127807617e-01,1.620701782226562500e+03,1.166821777343750000e+03,-5.110999941825866699e-01
1.620549804687500000e+03,2.351082000732421875e+02,-4.713000059127807617e-01,1.620701782226562500e+03,2.351082000732421875e+02,-5.110999941825866699e-01,1.620701782226562500e+03,1.166821777343750000e+03,-5.110999941825866699e-01
1.620701782226562500e+03,2.351082000732421875e+02,-5.110999941825866699e-01,1.621154907226562500e+03,2.351082000732421875e+02,-6.402000188827514648e-01,1.620701782226562500e+03,1.166821777343750000e+03,-5.110999941825866699e-01
1.620701782226562500e+03,1.166821777343750000e+03,-5.110999941825866699e-01,1.621154907226562500e+03,2.351082000732421875e+02,-6.402000188827514648e-01,1.621330078125000000e+03,1.166821777343750000e+03,-6.941999793052673340e-01
1.621154907226562500e+03,2.351082000732421875e+02,-6.402000188827514648e-01,1.621330078125000000e+03,2.351082000732421875e+02,-6.941999793052673340e-01,1.621330078125000000e+03,1.166821777343750000e+03,-6.941999793052673340e-01
1.621330078125000000e+03,2.351082000732421875e+02,-6.941999793052673340e-01,1.621752441406250000e+03,2.351082000732421875e+02,-8.343999981880187988e-01,1.621330078125000000e+03,1.166821777343750000e+03,-6.941999793052673340e-01
1.621330078125000000e+03,1.166821777343750000e+03,-6.941999793052673340e-01,1.621752441406250000e+03,2.351082000732421875e+02,-8.343999981880187988e-01,1.621949829101562500e+03,1.166821777343750000e+03,-9.046000242233276367e-01
1.621752441406250000e+03,2.351082000732421875e+02,-8.343999981880187988e-01,1.621949829101562500e+03,2.351082000732421875e+02,-9.046000242233276367e-01,1.621949829101562500e+03,1.166821777343750000e+03,-9.046000242233276367e-01
1.621949829101562500e+03,2.351082000732421875e+02,-9.046000242233276367e-01,1.622341308593750000e+03,2.351082000732421875e+02,-1.053400039672851562e+00,1.621949829101562500e+03,1.166821777343750000e+03,-9.046000242233276367e-01
1.621949829101562500e+03,1.166821777343750000e+03,-9.046000242233276367e-01,1.622341308593750000e+03,2.351082000732421875e+02,-1.053400039672851562e+00,1.622559692382812500e+03,1.166821777343750000e+03,-1.141800045967102051e+00
1.622341308593750000e+03,2.351082000732421875e+02,-1.053400039672851562e+00,1.622559692382812500e+03,2.351082000732421875e+02,-1.141800045967102051e+00,1.622559692382812500e+03,1.166821777343750000e+03,-1.141800045967102051e+00
1.622559692382812500e+03,2.351082000732421875e+02,-1.141800045967102051e+00,1.622920532226562500e+03,2.351082000732421875e+02,-1.296800017356872559e+00,1.622559692382812500e+03,1.166821777343750000e+03,-1.141800045967102051e+00
1.622559692382812500e+03,1.166821777343750000e+03,-1.141800045967102051e+00,1.622920532226562500e+03,2.351082000732421875e+02,-1.296800017356872559e+00,1.623158691406250000e+03,1.166821777343750000e+03,-1.405400037765502930e+00
1.622920532226562500e+03,2.351082000732421875e+02,-1.296800017356872559e+00,1.623158691406250000e+03,2.351082000732421875e+02,-1.405400037765502930e+00,1.623158691406250000e+03,1.166821777343750000e+03,-1.405400037765502930e+00
1.623158691406250000e+03,2.351082000732421875e+02,-1.405400037765502930e+00,1.623489013671875000e+03,2.351082000732421875e+02,-1.564299941062927246e+00,1.623158691406250000e+03,1.166821777343750000e+03,-1.405400037765502930e+00
1.623158691406250000e+03,1.166821777343750000e+03,-1.405400037765502930e+00,1.623489013671875000e+03,2.351082000732421875e+02,-1.564299941062927246e+00,1.623745727539062500e+03,1.166821777343750000e+03,-1.694800019264221191e+00
1.623489013671875000e+03,2.351082000732421875e+02,-1.564299941062927246e+00,1.623745727539062500e+03,2.351082000732421875e+02,-1.694800019264221191e+00,1.623745727539062500e+03,1.166821777343750000e+03,-1.694800019264221191e+00
1.623745727539062500e+03,2.351082000732421875e+02,-1.694800019264221191e+00,1.624045776367187500e+03,2.351082000732421875e+02,-1.855399966239929199e+00,1.623745727539062500e+03,1.166821777343750000e+03,-1.694800019264221191e+00
1.623745727539062500e+03,1.166821777343750000e+03,-1.694800019264221191e+00,1.624045776367187500e+03,2.351082000732421875e+02,-1.855399966239929199e+00,1.624319458007812500e+03,1.166821777343750000e+03,-2.009599924087524414e+00
1.624045776367187500e+03,2.351082000732421875e+02,-1.855399966239929199e+00,1.624319458007812500e+03,2.351082000732421875e+02,-2.009599924087524414e+00,1.624319458007812500e+03,1.166821777343750000e+03,-2.009599924087524414e+00
1.624319458007812500e+03,1.166821777343750000e+03,-2.009599924087524414e+00,1.624319458007812500e+03,2.351082000732421875e+02,-2.009599924087524414e+00,1.624878906250000000e+03,1.166821777343750000e+03,-2.349100112915039062e+00
1.624319458007812500e+03,2.351082000732421875e+02,-2.009599924087524414e+00,1.624589843750000000e+03,2.351082000732421875e+02,-2.169500112533569336e+00,1.624878906250000000e+03,1.166821777343750000e+03,-2.349100112915039062e+00
1.624589843750000000e+03,2.351082000732421875e+02,-2.169500112533569336e+00,1.624878906250000000e+03,2.351082000732421875e+02,-2.349100112915039062e+00,1.624878906250000000e+03,1.166821777343750000e+03,-2.349100112915039062e+00
1.624878906250000000e+03,1.166821777343750000e+03,-2.349100112915039062e+00,1.624878906250000000e+03,2.351082000732421875e+02,-2.349100112915039062e+00,1.625423095703125000e+03,1.166821777343750000e+03,-2.712699890136718750e+00
1.624878906250000000e+03,2.351082000732421875e+02,-2.349100112915039062e+00,1.625120239257812500e+03,2.351082000732421875e+02,-2.506200075149536133e+00,1.625423095703125000e+03,1.166821777343750000e+03,-2.712699890136718750e+00
1.625120239257812500e+03,2.351082000732421875e+02,-2.506200075149536133e+00,1.625423095703125000e+03,2.351082000732421875e+02,-2.712699890136718750e+00,1.625423095703125000e+03,1.166821777343750000e+03,-2.712699890136718750e+00
1.625423095703125000e+03,1.166821777343750000e+03,-2.712699890136718750e+00,1.625423095703125000e+03,2.351082000732421875e+02,-2.712699890136718750e+00,1.625950805664062500e+03,1.166821777343750000e+03,-3.099699974060058594e+00
1.625423095703125000e+03,2.351082000732421875e+02,-2.712699890136718750e+00,1.625636230468750000e+03,2.351082000732421875e+02,-2.864700078964233398e+00,1.625950805664062500e+03,1.166821777343750000e+03,-3.099699974060058594e+00
1.625636230468750000e+03,2.351082000732421875e+02,-2.864700078964233398e+00,1.625950805664062500e+03,2.351082000732421875e+02,-3.099699974060058594e+00,1.625950805664062500e+03,1.166821777343750000e+03,-3.099699974060058594e+00
1.625950805664062500e+03,1.166821777343750000e+03,-3.099699974060058594e+00,1.625950805664062500e+03,2.351082000732421875e+02,-3.099699974060058594e+00,1.626461303710937500e+03,1.166821777343750000e+03,-3.509299993515014648e+00
1.625950805664062500e+03,2.351082000732421875e+02,-3.099699974060058594e+00,1.626136718750000000e+03,2.351082000732421875e+02,-3.244600057601928711e+00,1.626461303710937500e+03,1.166821777343750000e+03,-3.509299993515014648e+00
1.626136718750000000e+03,2.351082000732421875e+02,-3.244600057601928711e+00,1.626461303710937500e+03,2.351082000732421875e+02,-3.509299993515014648e+00,1.626461303710937500e+03,1.166821777343750000e+03,-3.509299993515014648e+00
1.626461303710937500e+03,1.166821777343750000e+03,-3.509299993515014648e+00,1.626461303710937500e+03,2.351082000732421875e+02,-3.509299993515014648e+00,1.626953247070312500e+03,1.166821777343750000e+03,-3.940799951553344727e+00
1.626461303710937500e+03,2.351082000732421875e+02,-3.509299993515014648e+00,1.626620727539062500e+03,2.351082000732421875e+02,-3.645100116729736328e+00,1.626953247070312500e+03,1.166821777343750000e+03,-3.940799951553344727e+00
1.626620727539062500e+03,2.351082000732421875e+02,-3.645100116729736328e+00,1.626953247070312500e+03,2.351082000732421875e+02,-3.940799951553344727e+00,1.626953247070312500e+03,1.166821777343750000e+03,-3.940799951553344727e+00
1.626953247070312500e+03,1.166821777343750000e+03,-3.940799951553344727e+00,1.626953247070312500e+03,2.351082000732421875e+02,-3.940799951553344727e+00,1.627426025390625000e+03,1.166821777343750000e+03,-4.393400192260742188e+00
1.626953247070312500e+03,2.351082000732421875e+02,-3.940799951553344727e+00,1.627087768554687500e+03,2.351082000732421875e+02,-4.065499782562255859e+00,1.627426025390625000e+03,1.166821777343750000e+03,-4.393400192260742188e+00
1.627087768554687500e+03,2.351082000732421875e+02,-4.065499782562255859e+00,1.627426025390625000e+03,2.351082000732421875e+02,-4.393400192260742188e+00,1.627426025390625000e+03,1.166821777343750000e+03,-4.393400192260742188e+00
1.627426025390625000e+03,1.166821777343750000e+03,-4.393400192260742188e+00,1.627426025390625000e+03,2.351082000732421875e+02,-4.393400192260742188e+00,1.627878662109375000e+03,1.166821777343750000e+03,-4.866099834442138672e+00
1.627426025390625000e+03,2.351082000732421875e+02,-4.393400192260742188e+00,1.627536499023437500e+03,2.351082000732421875e+02,-4.505000114440917969e+00,1.627878662109375000e+03,1.166821777343750000e+03,-4.866099834442138672e+00
1.627536499023437500e+03,2.351082000732421875e+02,-4.505000114440917969e+00,1.627878662109375000e+03,2.351082000732421875e+02,-4.866099834442138672e+00,1.627878662109375000e+03,1.166821777343750000e+03,-4.866099834442138672e+00
1.627878662109375000e+03,1.166821777343750000e+03,-4.866099834442138672e+00,1.627878662109375000e+03,2.351082000732421875e+02,-4.866099834442138672e+00,1.628310058593750000e+03,1.166821777343750000e+03,-5.358200073242187500e+00
1.627878662109375000e+03,2.351082000732421875e+02,-4.866099834442138672e+00,1.627966674804687500e+03,2.351082000732421875e+02,-4.962999820709228516e+00,1.628310058593750000e+03,1.166821777343750000e+03,-5.358200073242187500e+00
1.627966674804687500e+03,2.351082000732421875e+02,-4.962999820709228516e+00,1.628310058593750000e+03,2.351082000732421875e+02,-5.358200073242187500e+00,1.628310058593750000e+03,1.166821777343750000e+03,-5.358200073242187500e+00
1.628310058593750000e+03,1.166821777343750000e+03,-5.358200073242187500e+00,1.628310058593750000e+03,2.351082000732421875e+02,-5.358200073242187500e+00,1.628719726562500000e+03,1.166821777343750000e+03,-5.868599891662597656e+00
1.628310058593750000e+03,2.351082000732421875e+02,-5.358200073242187500e+00,1.628377197265625000e+03,2.351082000732421875e+02,-5.438600063323974609e+00,1.628719726562500000e+03,1.166821777343750000e+03,-5.868599891662597656e+00
1.628377197265625000e+03,2.351082000732421875e+02,-5.438600063323974609e+00,1.628719726562500000e+03,2.351082000732421875e+02,-5.868599891662597656e+00,1.628719726562500000e+03,1.166821777343750000e+03,-5.868599891662597656e+00
1.628719726562500000e+03,1.166821777343750000e+03,-5.868599891662597656e+00,1.628719726562500000e+03,2.351082000732421875e+02,-5.868599891662597656e+00,1.629106811523437500e+03,1.166821777343750000e+03,-6.396399974822998047e+00
1.628719726562500000e+03,2.351082000732421875e+02,-5.868599891662597656e+00,1.628767333984375000e+03,2.351082000732421875e+02,-5.931000232696533203e+00,1.629106811523437500e+03,1.166821777343750000e+03,-6.396399974822998047e+00
1.628767333984375000e+03,2.351082000732421875e+02,-5.931000232696533203e+00,1.629106811523437500e+03,2.351082000732421875e+02,-6.396399974822998047e+00,1.629106811523437500e+03,1.166821777343750000e+03,-6.396399974822998047e+00
1.629106811523437500e+03,1.166821777343750000e+03,-6.396399974822998047e+00,1.629106811523437500e+03,2.351082000732421875e+02,-6.396399974822998047e+00,1.629470336914062500e+03,1.166821777343750000e+03,-6.940499782562255859e+00
1.629106811523437500e+03,2.351082000732421875e+02,-6.396399974822998047e+00,1.629136718750000000e+03,2.351082000732421875e+02,-6.439300060272216797e+00,1.629470336914062500e+03,1.166821777343750000e+03,-6.940499782562255859e+00
1.629136718750000000e+03,2.351082000732421875e+02,-6.439300060272216797e+00,1.629470336914062500e+03,2.351082000732421875e+02,-6.940499782562255859e+00,1.629470336914062500e+03,1.166821777343750000e+03,-6.940499782562255859e+00
1.629470336914062500e+03,1.166821777343750000e+03,-6.940499782562255859e+00,1.629470336914062500e+03,2.351082000732421875e+02,-6.940499782562255859e+00,1.629809814453125000e+03,1.166821777343750000e+03,-7.500000000000000000e+00
1.629470336914062500e+03,2.351082000732421875e+02,-6.940499782562255859e+00,1.629484375000000000e+03,2.351082000732421875e+02,-6.962600231170654297e+00,1.629809814453125000e+03,1.166821777343750000e+03,-7.500000000000000000e+00
1.629809814453125000e+03,1.166821777343750000e+03,-7.500000000000000000e+00,1.629484375000000000e+03,2.351082000732421875e+02,-6.962600231170654297e+00,1.629809814453125000e+03,2.351082000732421875e+02,-7.500000000000000000e+00
1.671879638671875000e+03,2.674812011718750000e+02,-7.619999694824218750e+01,1.671709350585937500e+03,2.676997985839843750e+02,-7.619999694824218750e+01,1.630928955078125000e+03,2.269197998046875000e+02,-5.566699981689453125e+00
1.671232910156250000e+03,2.683847045898437500e+02,-7.619999694824218750e+01,1.671085937500000000e+03,2.686223144531250000e+02,-7.619999694824218750e+01,1.630374755859375000e+03,2.279114074707031250e+02,-5.686299800872802734e+00
1.670681884765625000e+03,2.693615112304687500e+02,-7.619999694824218750e+01,1.670559570312500000e+03,2.696163024902343750e+02,-7.619999694824218750e+01,1.629956420898437500e+03,2.290133056640625000e+02,-5.873199939727783203e+00
1.670443481445312500e+03,2.698752136230468750e+02,-7.619999694824218750e+01,1.670333862304687500e+03,2.701380004882812500e+02,-7.619999694824218750e+01,1.629798828125000000e+03,2.296033935546875000e+02,-5.991600036621093750e+00
1.670043457031250000e+03,2.709483947753906250e+02,-7.619999694824218750e+01,1.669959716796875000e+03,2.712255859375000000e+02,-7.619999694824218750e+01,1.629589355468750000e+03,2.308556060791015625e+02,-6.276700019836425781e+00
1.669882446289062500e+03,2.715061950683593750e+02,-7.619999694824218750e+01,1.669811767578125000e+03,2.717897949218750000e+02,-7.619999694824218750e+01,1.629537597656250000e+03,2.315162048339843750e+02,-6.443200111389160156e+00
1.669747680664062500e+03,2.720765991210937500e+02,-7.619999694824218750e+01,1.669690429687500000e+03,2.723662109375000000e+02,-7.619999694824218750e+01,1.629521118164062500e+03,2.321974945068359375e+02,-6.625100135803222656e+00
1.669639648437500000e+03,2.726585998535156250e+02,-7.619999694824218750e+01,1.669595703125000000e+03,2.729536132812500000e+02,-7.619999694824218750e+01,1.629540283203125000e+03,2.328986053466796875e+02,-6.822000026702880859e+00
1.669558471679687500e+03,2.732511901855468750e+02,-7.619999694824218750e+01,1.669527954101562500e+03,2.735512084960937500e+02,-7.619999694824218750e+01,1.629594970703125000e+03,2.336184997558593750e+02,-7.033800125122070312e+00
1.669504272460937500e+03,2.738533935546875000e+02,-7.619999694824218750e+01,1.669487304687500000e+03,2.741577148437500000e+02,-7.619999694824218750e+01,1.629686889648437500e+03,2.343694000244140625e+02,-7.264299869537353516e+00
1.629686889648437500e+03,2.343694000244140625e+02,-7.264299869537353516e+00,1.669487304687500000e+03,2.741577148437500000e+02,-7.619999694824218750e+01,1.629809814453125000e+03,2.351082000732421875e+02,-7.500000000000000000e+00
1.669487304687500000e+03,2.741577148437500000e+02,-7.619999694824218750e+01,1.669477172851562500e+03,2.744639892578125000e+02,-7.619999694824218750e+01,1.629809814453125000e+03,2.351082000732421875e+02,-7.500000000000000000e+00
1.629809814453125000e+03,2.351082000732421875e+02,-7.500000000000000000e+00,1.669477172851562500e+03,2.744639892578125000e+02,-7.619999694824218750e+01,1.669473754882812500e+03,2.747720947265625000e+02,-7.619999694824218750e+01
1.669504272460937500e+03,2.738533935546875000e+02,-7.619999694824218750e+01,1.629686889648437500e+03,2.343694000244140625e+02,-7.264299869537353516e+00,1.669527954101562500e+03,2.735512084960937500e+02,-7.619999694824218750e+01
1.629686889648437500e+03,2.343694000244140625e+02,-7.264299869537353516e+00,1.629598999023437500e+03,2.336595001220703125e+02,-7.046199798583984375e+00,1.669527954101562500e+03,2.735512084960937500e+02,-7.619999694824218750e+01
1.669527954101562500e+03,2.735512084960937500e+02,-7.619999694824218750e+01,1.629598999023437500e+03,2.336595001220703125e+02,-7.046199798583984375e+00,1.629594970703125000e+03,2.336184997558593750e+02,-7.033800125122070312e+00
1.669558471679687500e+03,2.732511901855468750e+02,-7.619999694824218750e+01,1.629594970703125000e+03,2.336184997558593750e+02,-7.033800125122070312e+00,1.669595703125000000e+03,2.729536132812500000e+02,-7.619999694824218750e+01
1.629594970703125000e+03,2.336184997558593750e+02,-7.033800125122070312e+00,1.629544677734375000e+03,2.329795074462890625e+02,-6.845300197601318359e+00,1.669595703125000000e+03,2.729536132812500000e+02,-7.619999694824218750e+01
1.669595703125000000e+03,2.729536132812500000e+02,-7.619999694824218750e+01,1.629544677734375000e+03,2.329795074462890625e+02,-6.845300197601318359e+00,1.629540283203125000e+03,2.328986053466796875e+02,-6.822000026702880859e+00
1.629521118164062500e+03,2.321974945068359375e+02,-6.625100135803222656e+00,1.669690429687500000e+03,2.723662109375000000e+02,-7.619999694824218750e+01,1.629522094726562500e+03,2.323256072998046875e+02,-6.660299777984619141e+00
1.669639648437500000e+03,2.726585998535156250e+02,-7.619999694824218750e+01,1.629540283203125000e+03,2.328986053466796875e+02,-6.822000026702880859e+00,1.669690429687500000e+03,2.723662109375000000e+02,-7.619999694824218750e+01
1.629540283203125000e+03,2.328986053466796875e+02,-6.822000026702880859e+00,1.629529418945312500e+03,2.326488952636718750e+02,-6.750800132751464844e+00,1.669690429687500000e+03,2.723662109375000000e+02,-7.619999694824218750e+01
1.669690429687500000e+03,2.723662109375000000e+02,-7.619999694824218750e+01,1.629529418945312500e+03,2.326488952636718750e+02,-6.750800132751464844e+00,1.629522094726562500e+03,2.323256072998046875e+02,-6.660299777984619141e+00
1.629537597656250000e+03,2.315162048339843750e+02,-6.443200111389160156e+00,1.669811767578125000e+03,2.717897949218750000e+02,-7.619999694824218750e+01,1.629529418945312500e+03,2.317006072998046875e+02,-6.491399765014648438e+00
1.669747680664062500e+03,2.720765991210937500e+02,-7.619999694824218750e+01,1.629521118164062500e+03,2.321974945068359375e+02,-6.625100135803222656e+00,1.669811767578125000e+03,2.717897949218750000e+02,-7.619999694824218750e+01
1.629521118164062500e+03,2.321974945068359375e+02,-6.625100135803222656e+00,1.629522094726562500e+03,2.320095977783203125e+02,-6.573900222778320312e+00,1.669811767578125000e+03,2.717897949218750000e+02,-7.619999694824218750e+01
1.669811767578125000e+03,2.717897949218750000e+02,-7.619999694824218750e+01,1.629522094726562500e+03,2.320095977783203125e+02,-6.573900222778320312e+00,1.629529418945312500e+03,2.317006072998046875e+02,-6.491399765014648438e+00
1.629589355468750000e+03,2.308556060791015625e+02,-6.276700019836425781e+00,1.669959716796875000e+03,2.712255859375000000e+02,-7.619999694824218750e+01,1.629565429687500000e+03,2.311036987304687500e+02,-6.337999820709228516e+00
1.669882446289062500e+03,2.715061950683593750e+02,-7.619999694824218750e+01,1.629537597656250000e+03,2.315162048339843750e+02,-6.443200111389160156e+00,1.669959716796875000e+03,2.712255859375000000e+02,-7.619999694824218750e+01
1.629537597656250000e+03,2.315162048339843750e+02,-6.443200111389160156e+00,1.629544067382812500e+03,2.313986968994140625e+02,-6.412799835205078125e+00,1.669959716796875000e+03,2.712255859375000000e+02,-7.619999694824218750e+01
1.669959716796875000e+03,2.712255859375000000e+02,-7.619999694824218750e+01,1.629544067382812500e+03,2.313986968994140625e+02,-6.412799835205078125e+00,1.629565429687500000e+03,2.311036987304687500e+02,-6.337999820709228516e+00
1.629628540039062500e+03,2.305339050292968750e+02,-6.199500083923339844e+00,1.629669799804687500e+03,2.302590026855468750e+02,-6.135499954223632812e+00,1.670133789062500000e+03,2.706747131347656250e+02,-7.619999694824218750e+01
1.629669799804687500e+03,2.302590026855468750e+02,-6.135499954223632812e+00,1.629676635742187500e+03,2.302176971435546875e+02,-6.126100063323974609e+00,1.670133789062500000e+03,2.706747131347656250e+02,-7.619999694824218750e+01
1.670133789062500000e+03,2.706747131347656250e+02,-7.619999694824218750e+01,1.629676635742187500e+03,2.302176971435546875e+02,-6.126100063323974609e+00,1.670230590820312500e+03,2.704045104980468750e+02,-7.619999694824218750e+01
1.670043457031250000e+03,2.709483947753906250e+02,-7.619999694824218750e+01,1.629589355468750000e+03,2.308556060791015625e+02,-6.276700019836425781e+00,1.670133789062500000e+03,2.706747131347656250e+02,-7.619999694824218750e+01
1.629589355468750000e+03,2.308556060791015625e+02,-6.276700019836425781e+00,1.629593750000000000e+03,2.308153991699218750e+02,-6.266900062561035156e+00,1.670133789062500000e+03,2.706747131347656250e+02,-7.619999694824218750e+01
1.670133789062500000e+03,2.706747131347656250e+02,-7.619999694824218750e+01,1.629593750000000000e+03,2.308153991699218750e+02,-6.266900062561035156e+00,1.629628540039062500e+03,2.305339050292968750e+02,-6.199500083923339844e+00
1.629798828125000000e+03,2.296033935546875000e+02,-5.991600036621093750e+00,1.670333862304687500e+03,2.701380004882812500e+02,-7.619999694824218750e+01,1.629770751953125000e+03,2.297283020019531250e+02,-6.018000125885009766e+00
1.670230590820312500e+03,2.704045104980468750e+02,-7.619999694824218750e+01,1.629676635742187500e+03,2.302176971435546875e+02,-6.126100063323974609e+00,1.670333862304687500e+03,2.701380004882812500e+02,-7.619999694824218750e+01
1.629676635742187500e+03,2.302176971435546875e+02,-6.126100063323974609e+00,1.629717285156250000e+03,2.299904022216796875e+02,-6.075099945068359375e+00,1.670333862304687500e+03,2.701380004882812500e+02,-7.619999694824218750e+01
1.670333862304687500e+03,2.701380004882812500e+02,-7.619999694824218750e+01,1.629717285156250000e+03,2.299904022216796875e+02,-6.075099945068359375e+00,1.629770751953125000e+03,2.297283020019531250e+02,-6.018000125885009766e+00
1.629956420898437500e+03,2.290133056640625000e+02,-5.873199939727783203e+00,1.670559570312500000e+03,2.696163024902343750e+02,-7.619999694824218750e+01,1.629895629882812500e+03,2.292227020263671875e+02,-5.913899898529052734e+00
1.670443481445312500e+03,2.698752136230468750e+02,-7.619999694824218750e+01,1.629798828125000000e+03,2.296033935546875000e+02,-5.991600036621093750e+00,1.670559570312500000e+03,2.696163024902343750e+02,-7.619999694824218750e+01
1.629798828125000000e+03,2.296033935546875000e+02,-5.991600036621093750e+00,1.629830200195312500e+03,2.294723968505859375e+02,-5.964300155639648438e+00,1.670559570312500000e+03,2.696163024902343750e+02,-7.619999694824218750e+01
1.670559570312500000e+03,2.696163024902343750e+02,-7.619999694824218750e+01,1.629830200195312500e+03,2.294723968505859375e+02,-5.964300155639648438e+00,1.629895629882812500e+03,2.292227020263671875e+02,-5.913899898529052734e+00
1.670681884765625000e+03,2.693615112304687500e+02,-7.619999694824218750e+01,1.629956420898437500e+03,2.290133056640625000e+02,-5.873199939727783203e+00,1.670810424804687500e+03,2.691108093261718750e+02,-7.619999694824218750e+01
1.629956420898437500e+03,2.290133056640625000e+02,-5.873199939727783203e+00,1.629966796875000000e+03,2.289790039062500000e+02,-5.866700172424316406e+00,1.670810424804687500e+03,2.691108093261718750e+02,-7.619999694824218750e+01
1.670810424804687500e+03,2.691108093261718750e+02,-7.619999694824218750e+01,1.629966796875000000e+03,2.289790039062500000e+02,-5.866700172424316406e+00,1.630043457031250000e+03,2.287411956787109375e+02,-5.822700023651123047e+00
1.630043457031250000e+03,2.287411956787109375e+02,-5.822700023651123047e+00,1.630125732421875000e+03,2.285093994140625000e+02,-5.781700134277343750e+00,1.670810424804687500e+03,2.691108093261718750e+02,-7.619999694824218750e+01
1.630125732421875000e+03,2.285093994140625000e+02,-5.781700134277343750e+00,1.630148437500000000e+03,2.284490966796875000e+02,-5.771399974822998047e+00,1.670810424804687500e+03,2.691108093261718750e+02,-7.619999694824218750e+01
1.670810424804687500e+03,2.691108093261718750e+02,-7.619999694824218750e+01,1.630148437500000000e+03,2.284490966796875000e+02,-5.771399974822998047e+00,1.670945190429687500e+03,2.688644104003906250e+02,-7.619999694824218750e+01
1.630148437500000000e+03,2.284490966796875000e+02,-5.771399974822998047e+00,1.630213378906250000e+03,2.282832031250000000e+02,-5.743899822235107422e+00,1.670945190429687500e+03,2.688644104003906250e+02,-7.619999694824218750e+01
1.670945190429687500e+03,2.688644104003906250e+02,-7.619999694824218750e+01,1.630213378906250000e+03,2.282832031250000000e+02,-5.743899822235107422e+00,1.671085937500000000e+03,2.686223144531250000e+02,-7.619999694824218750e+01
1.630213378906250000e+03,2.282832031250000000e+02,-5.743899822235107422e+00,1.630306396484375000e+03,2.280628051757812500e+02,-5.709000110626220703e+00,1.671085937500000000e+03,2.686223144531250000e+02,-7.619999694824218750e+01
